customer,type_c,consumption_c,location_c
Customer17098,Class01,center,CIUDAD DE MEXICO
Customer17099,Class01,center,HIDALGO
Customer17100,Class01,center,CIUDAD DE MEXICO
Customer17101,Class01,center,CIUDAD DE MEXICO
Customer17102,Class01,center,ESTADO DE MEXICO
Customer17103,Class01,center,PUEBLA
Customer17104,Class01,center,CIUDAD DE MEXICO
Customer17105,Class01,center,CIUDAD DE MEXICO
Customer17106,Class01,center,CIUDAD DE MEXICO
Customer17107,Class01,center,CIUDAD DE MEXICO
Customer17108,Class01,center,CIUDAD DE MEXICO
Customer17109,Class01,center,CIUDAD DE MEXICO
Customer17110,Class01,center,CIUDAD DE MEXICO
Customer17111,Class01,center,CIUDAD DE MEXICO
Customer17112,Class01,center,CIUDAD DE MEXICO
Customer17113,Class01,center,CIUDAD DE MEXICO
Customer17114,Class01,center,CIUDAD DE MEXICO
Customer17115,Class01,center,CIUDAD DE MEXICO
Customer17116,Class01,center,CIUDAD DE MEXICO
Customer17117,Class01,center,CIUDAD DE MEXICO
Customer17118,Class01,center,CIUDAD DE MEXICO
Customer17119,Class01,center,ESTADO DE MEXICO
Customer17120,Class01,center,CIUDAD DE MEXICO
Customer17121,Class01,center,CIUDAD DE MEXICO
Customer17122,Class01,center,CIUDAD DE MEXICO
Customer17123,Class01,center,ESTADO DE MEXICO
Customer17124,Class01,center,CIUDAD DE MEXICO
Customer17125,Class01,center,CIUDAD DE MEXICO
Customer17126,Class01,center,CIUDAD DE MEXICO
Customer17127,Class01,center,CIUDAD DE MEXICO
Customer17128,Class01,center,CIUDAD DE MEXICO
Customer17129,Class01,center,CIUDAD DE MEXICO
Customer17130,Class01,center,CIUDAD DE MEXICO
Customer17131,Class01,center,CIUDAD DE MEXICO
Customer17132,Class01,center,CIUDAD DE MEXICO
Customer17133,Class01,center,CIUDAD DE MEXICO
Customer17134,Class01,center,CIUDAD DE MEXICO
Customer17135,Class01,center,CIUDAD DE MEXICO
Customer17136,Class01,center,CIUDAD DE MEXICO
Customer17137,Class01,center,CIUDAD DE MEXICO
Customer17138,Class01,center,CIUDAD DE MEXICO
Customer17139,Class01,center,CIUDAD DE MEXICO
Customer17140,Class01,center,CIUDAD DE MEXICO
Customer17141,Class01,center,CIUDAD DE MEXICO
Customer17142,Class01,center,CIUDAD DE MEXICO
Customer17143,Class01,center,CIUDAD DE MEXICO
Customer17144,Class01,center,CIUDAD DE MEXICO
Customer17145,Class01,center,CIUDAD DE MEXICO
Customer17146,Class01,center,ESTADO DE MEXICO
Customer17147,Class01,center,CIUDAD DE MEXICO
Customer17148,Class01,center,CIUDAD DE MEXICO
Customer17149,Class01,center,CIUDAD DE MEXICO
Customer17150,Class01,center,CIUDAD DE MEXICO
Customer17151,Class01,center,CIUDAD DE MEXICO
Customer17152,Class01,center,CIUDAD DE MEXICO
Customer17153,Class01,center,CIUDAD DE MEXICO
Customer17154,Class01,center,CIUDAD DE MEXICO
Customer17155,Class01,center,CIUDAD DE MEXICO
Customer17156,Class01,center,MICHOACAN
Customer17157,Class01,center,CIUDAD DE MEXICO
Customer17158,Class01,center,CIUDAD DE MEXICO
Customer17159,Class01,center,CIUDAD DE MEXICO
Customer17160,Class01,center,CIUDAD DE MEXICO
Customer17161,Class01,center,CIUDAD DE MEXICO
Customer17162,Class01,center,HIDALGO
Customer17163,Class01,center,CIUDAD DE MEXICO
Customer17164,Class01,center,CIUDAD DE MEXICO
Customer17165,Class01,center,CIUDAD DE MEXICO
Customer17166,Class01,center,CIUDAD DE MEXICO
Customer17167,Class01,center,CIUDAD DE MEXICO
Customer17168,Class01,center,CIUDAD DE MEXICO
Customer17169,Class01,center,CIUDAD DE MEXICO
Customer17170,Class01,center,CIUDAD DE MEXICO
Customer17171,Class01,center,CIUDAD DE MEXICO
Customer17172,Class01,center,CIUDAD DE MEXICO
Customer17173,Class01,center,CIUDAD DE MEXICO
Customer17174,Class01,center,CIUDAD DE MEXICO
Customer17175,Class01,center,CIUDAD DE MEXICO
Customer17176,Class01,center,CIUDAD DE MEXICO
Customer17177,Class01,center,CIUDAD DE MEXICO
Customer17178,Class01,center,CIUDAD DE MEXICO
Customer17179,Class01,center,CIUDAD DE MEXICO
Customer17180,Class01,center,CIUDAD DE MEXICO
Customer17181,Class01,center,CIUDAD DE MEXICO
Customer17182,Class01,center,CIUDAD DE MEXICO
Customer17183,Class01,center,CIUDAD DE MEXICO
Customer17184,Class01,center,CIUDAD DE MEXICO
Customer17185,Class01,center,CIUDAD DE MEXICO
Customer17186,Class01,center,ESTADO DE MEXICO
Customer17187,Class01,center,CIUDAD DE MEXICO
Customer17188,Class01,center,CIUDAD DE MEXICO
Customer17189,Class01,center,CIUDAD DE MEXICO
Customer17190,Class01,center,CIUDAD DE MEXICO
Customer17191,Class01,center,CIUDAD DE MEXICO
Customer17192,Class01,center,CIUDAD DE MEXICO
Customer17193,Class01,center,CIUDAD DE MEXICO
Customer17194,Class01,center,CIUDAD DE MEXICO
Customer17195,Class01,center,CIUDAD DE MEXICO
Customer17196,Class01,center,CIUDAD DE MEXICO
Customer17197,Class01,center,CIUDAD DE MEXICO
Customer17198,Class01,center,CIUDAD DE MEXICO
Customer17199,Class01,center,CIUDAD DE MEXICO
Customer17200,Class01,center,CIUDAD DE MEXICO
Customer17201,Class01,center,CIUDAD DE MEXICO
Customer17202,Class01,center,CIUDAD DE MEXICO
Customer17203,Class01,center,CIUDAD DE MEXICO
Customer17204,Class01,center,CIUDAD DE MEXICO
Customer17205,Class01,center,CIUDAD DE MEXICO
Customer17206,Class01,center,ESTADO DE MEXICO
Customer17207,Class01,center,CIUDAD DE MEXICO
Customer17208,Class01,center,CIUDAD DE MEXICO
Customer17209,Class01,center,CIUDAD DE MEXICO
Customer17210,Class01,center,CIUDAD DE MEXICO
Customer17211,Class01,center,ESTADO DE MEXICO
Customer17212,Class01,center,CIUDAD DE MEXICO
Customer17213,Class01,center,CIUDAD DE MEXICO
Customer17214,Class01,center,CIUDAD DE MEXICO
Customer17215,Class01,center,CIUDAD DE MEXICO
Customer17216,Class01,center,CIUDAD DE MEXICO
Customer17217,Class01,center,CIUDAD DE MEXICO
Customer17218,Class01,center,CIUDAD DE MEXICO
Customer17219,Class01,center,CIUDAD DE MEXICO
Customer17220,Class01,center,CIUDAD DE MEXICO
Customer17221,Class01,center,CIUDAD DE MEXICO
Customer17222,Class01,center,CIUDAD DE MEXICO
Customer17223,Class01,center,CIUDAD DE MEXICO
Customer17224,Class01,center,CIUDAD DE MEXICO
Customer17225,Class01,center,CIUDAD DE MEXICO
Customer17226,Class01,center,CIUDAD DE MEXICO
Customer17227,Class01,center,CIUDAD DE MEXICO
Customer17228,Class01,center,CIUDAD DE MEXICO
Customer17229,Class01,center,CIUDAD DE MEXICO
Customer17230,Class01,center,CIUDAD DE MEXICO
Customer17231,Class01,center,CIUDAD DE MEXICO
Customer17232,Class01,center,CIUDAD DE MEXICO
Customer17233,Class01,center,CIUDAD DE MEXICO
Customer17234,Class01,center,CIUDAD DE MEXICO
Customer17235,Class01,center,CIUDAD DE MEXICO
Customer17236,Class01,center,CIUDAD DE MEXICO
Customer17237,Class01,center,CIUDAD DE MEXICO
Customer17238,Class01,center,CIUDAD DE MEXICO
Customer17239,Class01,center,PUEBLA
Customer17240,Class01,center,CIUDAD DE MEXICO
Customer17241,Class01,center,CIUDAD DE MEXICO
Customer17242,Class01,center,CIUDAD DE MEXICO
Customer17243,Class01,center,CIUDAD DE MEXICO
Customer17244,Class01,center,CIUDAD DE MEXICO
Customer17245,Class01,center,CIUDAD DE MEXICO
Customer17246,Class01,center,CIUDAD DE MEXICO
Customer17247,Class01,center,CIUDAD DE MEXICO
Customer17248,Class01,center,CIUDAD DE MEXICO
Customer17249,Class01,center,CIUDAD DE MEXICO
Customer17250,Class01,center,CIUDAD DE MEXICO
Customer17251,Class01,center,CIUDAD DE MEXICO
Customer17252,Class01,center,CIUDAD DE MEXICO
Customer17253,Class01,center,CIUDAD DE MEXICO
Customer17254,Class01,center,CIUDAD DE MEXICO
Customer17255,Class01,center,CIUDAD DE MEXICO
Customer17256,Class01,center,CIUDAD DE MEXICO
Customer17257,Class01,center,CIUDAD DE MEXICO
Customer17258,Class01,center,CIUDAD DE MEXICO
Customer17259,Class01,center,PUEBLA
Customer17260,Class01,center,CIUDAD DE MEXICO
Customer17261,Class01,center,CIUDAD DE MEXICO
Customer17262,Class01,center,CIUDAD DE MEXICO
Customer17263,Class01,center,CIUDAD DE MEXICO
Customer17264,Class01,center,CIUDAD DE MEXICO
Customer17265,Class01,center,CIUDAD DE MEXICO
Customer17266,Class01,center,CIUDAD DE MEXICO
Customer17267,Class01,center,CIUDAD DE MEXICO
Customer17268,Class01,center,CIUDAD DE MEXICO
Customer17269,Class01,center,CIUDAD DE MEXICO
Customer17270,Class01,center,CIUDAD DE MEXICO
Customer17271,Class01,center,CIUDAD DE MEXICO
Customer17272,Class01,center,CIUDAD DE MEXICO
Customer17273,Class01,center,CIUDAD DE MEXICO
Customer17274,Class01,center,CIUDAD DE MEXICO
Customer17275,Class01,center,CIUDAD DE MEXICO
Customer17276,Class01,center,CIUDAD DE MEXICO
Customer17277,Class01,center,CIUDAD DE MEXICO
Customer17278,Class01,center,CIUDAD DE MEXICO
Customer17279,Class01,center,CIUDAD DE MEXICO
Customer17280,Class01,center,CIUDAD DE MEXICO
Customer17281,Class01,center,CIUDAD DE MEXICO
Customer17282,Class01,center,CIUDAD DE MEXICO
Customer17283,Class01,center,CIUDAD DE MEXICO
Customer17284,Class01,center,CIUDAD DE MEXICO
Customer17285,Class01,center,CIUDAD DE MEXICO
Customer17286,Class01,center,CIUDAD DE MEXICO
Customer17287,Class01,center,CIUDAD DE MEXICO
Customer17288,Class01,center,CIUDAD DE MEXICO
Customer17289,Class01,center,CIUDAD DE MEXICO
Customer17290,Class01,center,CIUDAD DE MEXICO
Customer17291,Class01,center,CIUDAD DE MEXICO
Customer17292,Class01,center,CIUDAD DE MEXICO
Customer17293,Class01,center,CIUDAD DE MEXICO
Customer17294,Class01,center,CIUDAD DE MEXICO
Customer17295,Class01,center,CIUDAD DE MEXICO
Customer17296,Class01,center,CIUDAD DE MEXICO
Customer17297,Class01,center,CIUDAD DE MEXICO
Customer17298,Class01,center,CIUDAD DE MEXICO
Customer17299,Class01,center,CIUDAD DE MEXICO
Customer17300,Class01,center,CIUDAD DE MEXICO
Customer17301,Class01,center,CIUDAD DE MEXICO
Customer17302,Class01,center,CIUDAD DE MEXICO
Customer17303,Class01,center,CIUDAD DE MEXICO
Customer17304,Class01,center,CIUDAD DE MEXICO
Customer17305,Class01,center,CIUDAD DE MEXICO
Customer17306,Class01,center,CIUDAD DE MEXICO
Customer17307,Class01,center,CIUDAD DE MEXICO
Customer17308,Class01,center,CIUDAD DE MEXICO
Customer17309,Class01,center,CIUDAD DE MEXICO
Customer17310,Class01,center,CIUDAD DE MEXICO
Customer17311,Class01,center,CIUDAD DE MEXICO
Customer17312,Class01,center,CIUDAD DE MEXICO
Customer17313,Class01,center,CIUDAD DE MEXICO
Customer17314,Class01,center,CIUDAD DE MEXICO
Customer17315,Class01,center,CIUDAD DE MEXICO
Customer17316,Class01,center,CIUDAD DE MEXICO
Customer17317,Class01,center,CIUDAD DE MEXICO
Customer17318,Class01,center,CIUDAD DE MEXICO
Customer17319,Class01,center,CIUDAD DE MEXICO
Customer17320,Class01,center,CIUDAD DE MEXICO
Customer17321,Class01,center,CIUDAD DE MEXICO
Customer17322,Class01,center,CIUDAD DE MEXICO
Customer17323,Class01,center,CIUDAD DE MEXICO
Customer17324,Class01,center,CIUDAD DE MEXICO
Customer17325,Class01,center,CIUDAD DE MEXICO
Customer17326,Class01,center,CIUDAD DE MEXICO
Customer17327,Class01,center,CIUDAD DE MEXICO
Customer17328,Class01,center,CIUDAD DE MEXICO
Customer17329,Class01,center,CIUDAD DE MEXICO
Customer17330,Class01,center,CIUDAD DE MEXICO
Customer17331,Class01,center,CIUDAD DE MEXICO
Customer17332,Class01,center,CIUDAD DE MEXICO
Customer17333,Class01,center,CIUDAD DE MEXICO
Customer17334,Class01,center,CIUDAD DE MEXICO
Customer17335,Class01,center,CIUDAD DE MEXICO
Customer17336,Class01,center,CIUDAD DE MEXICO
Customer17337,Class01,center,CIUDAD DE MEXICO
Customer17338,Class01,center,CIUDAD DE MEXICO
Customer17339,Class01,center,CIUDAD DE MEXICO
Customer17340,Class01,center,CIUDAD DE MEXICO
Customer17341,Class01,center,CIUDAD DE MEXICO
Customer17342,Class01,center,CIUDAD DE MEXICO
Customer17343,Class01,center,CIUDAD DE MEXICO
Customer17344,Class01,center,CIUDAD DE MEXICO
Customer17345,Class01,center,CIUDAD DE MEXICO
Customer17346,Class01,center,CIUDAD DE MEXICO
Customer17347,Class01,center,CIUDAD DE MEXICO
Customer17348,Class01,center,CIUDAD DE MEXICO
Customer17349,Class01,center,CIUDAD DE MEXICO
Customer17350,Class01,center,CIUDAD DE MEXICO
Customer17351,Class01,center,CIUDAD DE MEXICO
Customer17352,Class01,center,CIUDAD DE MEXICO
Customer17353,Class01,center,CIUDAD DE MEXICO
Customer17354,Class01,center,CIUDAD DE MEXICO
Customer17355,Class01,center,CIUDAD DE MEXICO
Customer17356,Class01,center,CIUDAD DE MEXICO
Customer17357,Class01,center,CIUDAD DE MEXICO
Customer17358,Class01,center,MICHOACAN
Customer17359,Class01,center,CIUDAD DE MEXICO
Customer17360,Class01,center,CIUDAD DE MEXICO
Customer17361,Class01,center,CIUDAD DE MEXICO
Customer17362,Class01,center,CIUDAD DE MEXICO
Customer17363,Class01,center,PUEBLA
Customer17364,Class01,center,CIUDAD DE MEXICO
Customer17365,Class01,center,CIUDAD DE MEXICO
Customer17366,Class01,center,CIUDAD DE MEXICO
Customer17367,Class01,center,CIUDAD DE MEXICO
Customer17368,Class01,center,CIUDAD DE MEXICO
Customer17369,Class01,center,CIUDAD DE MEXICO
Customer17370,Class01,center,CIUDAD DE MEXICO
Customer17371,Class01,center,CIUDAD DE MEXICO
Customer17372,Class01,center,CIUDAD DE MEXICO
Customer17373,Class01,center,CIUDAD DE MEXICO
Customer17374,Class01,center,CIUDAD DE MEXICO
Customer17375,Class01,center,CIUDAD DE MEXICO
Customer17376,Class01,center,CIUDAD DE MEXICO
Customer17377,Class01,center,CIUDAD DE MEXICO
Customer17378,Class01,center,CIUDAD DE MEXICO
Customer17379,Class01,center,CIUDAD DE MEXICO
Customer17380,Class01,center,CIUDAD DE MEXICO
Customer17381,Class01,center,CIUDAD DE MEXICO
Customer17382,Class01,center,CIUDAD DE MEXICO
Customer17383,Class01,center,CIUDAD DE MEXICO
Customer17384,Class01,center,CIUDAD DE MEXICO
Customer17385,Class01,center,CIUDAD DE MEXICO
Customer17386,Class01,center,CIUDAD DE MEXICO
Customer17387,Class01,center,CIUDAD DE MEXICO
Customer17388,Class01,center,CIUDAD DE MEXICO
Customer17389,Class01,center,CIUDAD DE MEXICO
Customer17390,Class01,center,CIUDAD DE MEXICO
Customer17391,Class01,center,CIUDAD DE MEXICO
Customer17392,Class01,center,CIUDAD DE MEXICO
Customer17393,Class01,center,CIUDAD DE MEXICO
Customer17394,Class01,center,CIUDAD DE MEXICO
Customer17395,Class01,center,CIUDAD DE MEXICO
Customer17396,Class01,center,CIUDAD DE MEXICO
Customer17397,Class01,center,CIUDAD DE MEXICO
Customer17398,Class01,center,CIUDAD DE MEXICO
Customer17399,Class01,center,QUERETARO
Customer17400,Class01,center,CIUDAD DE MEXICO
Customer17401,Class01,center,CIUDAD DE MEXICO
Customer17402,Class01,center,CIUDAD DE MEXICO
Customer17403,Class01,center,CIUDAD DE MEXICO
Customer17404,Class01,center,CIUDAD DE MEXICO
Customer17405,Class01,center,CIUDAD DE MEXICO
Customer17406,Class01,center,CIUDAD DE MEXICO
Customer17407,Class01,center,CIUDAD DE MEXICO
Customer17408,Class01,center,CIUDAD DE MEXICO
Customer17409,Class01,center,CIUDAD DE MEXICO
Customer17410,Class01,center,PACHUCA
Customer17411,Class01,center,CIUDAD DE MEXICO
Customer17412,Class01,center,CIUDAD DE MEXICO
Customer17413,Class01,center,CIUDAD DE MEXICO
Customer17414,Class01,center,CIUDAD DE MEXICO
Customer17415,Class01,center,CIUDAD DE MEXICO
Customer17416,Class01,center,CIUDAD DE MEXICO
Customer17417,Class01,center,CIUDAD DE MEXICO
Customer17418,Class01,center,CIUDAD DE MEXICO
Customer17419,Class01,center,CIUDAD DE MEXICO
Customer17420,Class01,center,CIUDAD DE MEXICO
Customer17421,Class01,center,CIUDAD DE MEXICO
Customer17422,Class01,center,CIUDAD DE MEXICO
Customer17423,Class01,center,CIUDAD DE MEXICO
Customer17424,Class01,center,CIUDAD DE MEXICO
Customer17425,Class01,center,CIUDAD DE MEXICO
Customer17426,Class01,center,CIUDAD DE MEXICO
Customer17427,Class01,center,CIUDAD DE MEXICO
Customer17428,Class01,center,CIUDAD DE MEXICO
Customer17429,Class01,center,CIUDAD DE MEXICO
Customer17430,Class01,center,CIUDAD DE MEXICO
Customer17431,Class01,center,CIUDAD DE MEXICO
Customer17432,Class01,center,CIUDAD DE MEXICO
Customer17433,Class01,center,CIUDAD DE MEXICO
Customer17434,Class01,center,CIUDAD DE MEXICO
Customer17435,Class01,center,CIUDAD DE MEXICO
Customer17436,Class01,center,CIUDAD DE MEXICO
Customer17437,Class01,center,CIUDAD DE MEXICO
Customer17438,Class01,center,CIUDAD DE MEXICO
Customer17439,Class01,center,CIUDAD DE MEXICO
Customer17440,Class01,center,CIUDAD DE MEXICO
Customer17441,Class01,center,CIUDAD DE MEXICO
Customer17442,Class01,center,CIUDAD DE MEXICO
Customer17443,Class01,center,CIUDAD DE MEXICO
Customer17444,Class01,center,CIUDAD DE MEXICO
Customer17445,Class01,center,CIUDAD DE MEXICO
Customer17446,Class01,center,CIUDAD DE MEXICO
Customer17447,Class01,center,CIUDAD DE MEXICO
Customer17448,Class01,center,CIUDAD DE MEXICO
Customer17449,Class01,center,CIUDAD DE MEXICO
Customer17450,Class01,center,CIUDAD DE MEXICO
Customer17451,Class01,center,PUEBLA
Customer17452,Class01,center,CIUDAD DE MEXICO
Customer17453,Class01,center,CIUDAD DE MEXICO
Customer17454,Class01,center,CIUDAD DE MEXICO
Customer17455,Class01,center,CIUDAD DE MEXICO
Customer17456,Class01,center,CIUDAD DE MEXICO
Customer17457,Class01,center,CIUDAD DE MEXICO
Customer17458,Class01,center,CIUDAD DE MEXICO
Customer17459,Class01,center,CIUDAD DE MEXICO
Customer17460,Class01,center,CIUDAD DE MEXICO
Customer17461,Class01,center,CIUDAD DE MEXICO
Customer17462,Class01,center,CIUDAD DE MEXICO
Customer17463,Class01,center,CIUDAD DE MEXICO
Customer17464,Class01,center,CIUDAD DE MEXICO
Customer17465,Class01,center,CIUDAD DE MEXICO
Customer17466,Class01,center,CIUDAD DE MEXICO
Customer17467,Class01,center,CIUDAD DE MEXICO
Customer17468,Class01,center,CIUDAD DE MEXICO
Customer17469,Class01,center,CIUDAD DE MEXICO
Customer17470,Class01,center,CIUDAD DE MEXICO
Customer17471,Class01,center,CIUDAD DE MEXICO
Customer17472,Class01,center,CIUDAD DE MEXICO
Customer17473,Class01,center,CIUDAD DE MEXICO
Customer17474,Class01,center,CIUDAD DE MEXICO
Customer17475,Class01,center,CIUDAD DE MEXICO
Customer17476,Class01,center,CIUDAD DE MEXICO
Customer17477,Class01,center,CIUDAD DE MEXICO
Customer17478,Class01,center,CIUDAD DE MEXICO
Customer17479,Class01,center,CIUDAD DE MEXICO
Customer17480,Class01,center,CIUDAD DE MEXICO
Customer17481,Class01,center,CIUDAD DE MEXICO
Customer17482,Class01,center,CIUDAD DE MEXICO
Customer17483,Class01,center,CIUDAD DE MEXICO
Customer17484,Class01,center,CIUDAD DE MEXICO
Customer17485,Class01,center,CIUDAD DE MEXICO
Customer17486,Class01,center,CIUDAD DE MEXICO
Customer17487,Class01,center,CIUDAD DE MEXICO
Customer17488,Class01,center,CIUDAD DE MEXICO
Customer17489,Class01,center,CIUDAD DE MEXICO
Customer17490,Class01,center,CIUDAD DE MEXICO
Customer17491,Class01,center,CIUDAD DE MEXICO
Customer17492,Class01,center,CIUDAD DE MEXICO
Customer17493,Class01,center,CIUDAD DE MEXICO
Customer17494,Class01,center,CIUDAD DE MEXICO
Customer17495,Class01,center,CIUDAD DE MEXICO
Customer17496,Class01,center,CIUDAD DE MEXICO
Customer17497,Class01,center,CIUDAD DE MEXICO
Customer17498,Class01,center,CIUDAD DE MEXICO
Customer17499,Class01,center,CIUDAD DE MEXICO
Customer17500,Class01,center,CIUDAD DE MEXICO
Customer17501,Class01,center,CIUDAD DE MEXICO
Customer17502,Class01,center,CIUDAD DE MEXICO
Customer17503,Class01,center,CIUDAD DE MEXICO
Customer17504,Class01,center,CIUDAD DE MEXICO
Customer17505,Class01,center,CIUDAD DE MEXICO
Customer17506,Class01,center,CIUDAD DE MEXICO
Customer17507,Class01,center,CIUDAD DE MEXICO
Customer17508,Class01,center,CIUDAD DE MEXICO
Customer17509,Class01,center,CIUDAD DE MEXICO
Customer17510,Class01,center,CIUDAD DE MEXICO
Customer17511,Class01,center,CIUDAD DE MEXICO
Customer17512,Class01,center,CIUDAD DE MEXICO
Customer17513,Class01,center,CIUDAD DE MEXICO
Customer17514,Class01,center,CIUDAD DE MEXICO
Customer17515,Class01,center,CIUDAD DE MEXICO
Customer17516,Class01,center,CIUDAD DE MEXICO
Customer17517,Class01,center,CIUDAD DE MEXICO
Customer17518,Class01,center,ESTADO DE MEXICO
Customer17519,Class01,center,CIUDAD DE MEXICO
Customer17520,Class01,center,CIUDAD DE MEXICO
Customer17521,Class01,center,CIUDAD DE MEXICO
Customer17522,Class01,center,ESTADO DE MEXICO
Customer17523,Class01,center,CIUDAD DE MEXICO
Customer17524,Class01,center,CIUDAD DE MEXICO
Customer17525,Class01,center,CIUDAD DE MEXICO
Customer17526,Class01,center,CIUDAD DE MEXICO
Customer17527,Class01,center,CIUDAD DE MEXICO
Customer17528,Class01,center,CIUDAD DE MEXICO
Customer17529,Class01,center,CIUDAD DE MEXICO
Customer17530,Class01,center,CIUDAD DE MEXICO
Customer17531,Class01,center,ESTADO DE MEXICO
Customer17532,Class01,center,CIUDAD DE MEXICO
Customer17533,Class01,center,CIUDAD DE MEXICO
Customer17534,Class01,center,CIUDAD DE MEXICO
Customer17535,Class01,center,CIUDAD DE MEXICO
Customer17536,Class01,center,CIUDAD DE MEXICO
Customer17537,Class01,center,CIUDAD DE MEXICO
Customer17538,Class01,center,CIUDAD DE MEXICO
Customer17539,Class01,center,CIUDAD DE MEXICO
