Customer,Class,Kcustomer,Location
Customer24754,Class01,,CDMX
Customer24755,Class01,,DISTRITO FEDERAL
Customer24756,Class01,,CDMX
Customer24757,Class01,,ZACATECAS
Customer24758,Class01,,CDMX
Customer24759,Class01,,ZACATECAS
Customer24760,Class01,,CDMX
Customer24761,Class01,,DISTRITO FEDERAL
Customer24762,Class01,,CDMX
Customer24763,Class01,,QUINTA ROO
Customer24764,Class01,,CDMX
Customer24765,Class01,,EDO MEX
Customer24766,Class01,,CDMX
Customer24767,Class01,,DISTRITO FEDERAL
Customer24768,Class01,,CDMX
Customer24769,Class01,,SAN LUIS POTOSI
Customer24770,Class01,,CDMX
Customer24771,Class01,,CDMX
Customer24772,Class01,,CDMX
Customer24773,Class01,,DISTRITO FEDERAL
Customer24774,Class01,,VERACRUZ
Customer24775,Class01,,QUINTANA ROO
Customer24776,Class01,,CDMX
Customer24777,Class01,,CDMX
Customer24778,Class01,,CDMX
Customer24779,Class01,,DISTRITO FEDERAL
Customer24780,Class01,,CDMX
Customer24781,Class01,,ESTADO DE MEXICO
Customer24782,Class01,,CDMX
Customer24783,Class01,,DISTRITO FEDERAL
Customer24784,Class01,,CDMX
Customer24785,Class01,,ESTADO DE MEXICO
Customer24786,Class01,,CDMX
Customer24787,Class01,,DISTRITO FEDERAL
Customer24788,Class01,,CDMX
Customer24789,Class01,,CDMX
Customer24790,Class01,,CDMX
Customer24791,Class01,,DISTRITO FEDERAL
Customer24792,Class01,,CDMX
Customer24793,Class01,,CDMX
Customer24794,Class01,,CDMX
Customer24795,Class01,,DISTRITO FEDERAL
Customer24796,Class01,,CDMX
Customer24797,Class01,,ESTADO DE MEXICO
Customer24798,Class01,,QUINTA ROO
Customer24799,Class01,,EDO MEX
Customer24800,Class01,,CDMX
Customer24801,Class01,,CDMX
Customer24802,Class01,,CDMX
Customer24803,Class01,,CDMX
Customer24804,Class01,,DISTRITO FEDERAL
Customer24805,Class01,,CDMX
Customer24806,Class01,,CDMX
Customer24807,Class01,,GUERRERO
Customer24808,Class01,,CDMX
Customer24809,Class01,,VERACRUZ
Customer24810,Class01,,CDMX
Customer24811,Class01,,VERACRUZ
Customer24812,Class01,,CDMX
Customer24813,Class01,,DISTRITO FEDERAL
Customer24814,Class01,,CDMX
Customer24815,Class01,,DISTRITO FEDERAL
Customer24816,Class01,,CDMX
Customer24817,Class01,,CDMX
Customer24818,Class01,,CDMX
Customer24819,Class01,,DISTRITO FEDERAL
Customer24820,Class01,,CDMX
Customer24821,Class01,,CDMX
Customer24822,Class01,,VERACRUZ
Customer24823,Class01,,CDMX
Customer24824,Class01,,DISTRITO FEDERAL
Customer24825,Class01,,CDMX
Customer24826,Class01,,ESTADO DE MEXICO
Customer24827,Class01,,CDMX
Customer24828,Class01,,TABASCO
Customer24829,Class01,,CDMX
Customer24830,Class01,,DISTRITO FEDERAL
Customer24831,Class01,,CDMX
Customer24832,Class01,,CDMX
Customer24833,Class01,,CDMX
Customer24834,Class01,,QUERETARO
Customer24835,Class01,,JALISCO
Customer24836,Class01,,DISTRITO FEDERAL
Customer24837,Class01,,CDMX
Customer24838,Class01,, CAMPECHE
Customer24839,Class01,,CDMX
Customer24840,Class01,,CDMX
Customer24841,Class01,,CDMX
Customer24842,Class01,,ESTADO DE MEXICO
Customer24843,Class01,,CDMX
Customer24844,Class01,,QUINATANA ROO
Customer24845,Class01,,CDMX
Customer24846,Class01,,MORELOS
Customer24847,Class01,,CDMX
Customer24848,Class01,,DISTRITO FEDERAL
Customer24849,Class01,,CDMX
Customer24850,Class01,,DISTRITO FEDERAL
Customer24851,Class01,,CDMX
Customer24852,Class01,,DISTRITO FEDERAL
Customer24853,Class01,,CDMX
Customer24854,Class01,,CDMX
Customer24855,Class01,,D. F.
Customer24856,Class01,,CDMX
Customer24857,Class01,,CDMX
Customer24858,Class01,,VERACRUZ
Customer24859,Class01,,CDMX
Customer24860,Class01,,HIDALGO
Customer24861,Class01,,EDO MEX
Customer24862,Class01,,HIDALGO
Customer24863,Class01,,CDMX
Customer24864,Class01,,PUEBLA
Customer24865,Class01,,CDMX
Customer24866,Class01,,DISTRITO FEDERAL
Customer24867,Class01,,CDMX
Customer24868,Class01,,YUCATAN
Customer24869,Class01,,CDMX
Customer24870,Class01,,CDMX
Customer24871,Class01,,CDMX
Customer24872,Class01,,EDO MEX
Customer24873,Class01,,CDMX
Customer24874,Class01,,CDMX
Customer24875,Class01,,MICHOACAN
Customer24876,Class01,,CDMX
Customer24877,Class01,,QUINTA ROO
Customer24878,Class01,,CDMX
Customer24879,Class01,,HIDALGO
Customer24880,Class01,,CDMX
Customer24881,Class01,,CDMX
Customer24882,Class01,,CDMX
Customer24883,Class01,,CDMX
Customer24884,Class01,,CDMX
Customer24885,Class01,,CDMX
Customer24886,Class01,,DISTRITO FEDERAL
Customer24887,Class01,,CDMX
Customer24888,Class01,,CDMX
Customer24889,Class01,,CDMX
Customer24890,Class01,,DISTRITO FEDERAL
Customer24891,Class01,,EDO MEX
Customer24892,Class01,,CDMX
Customer24893,Class01,,CDMX
Customer24894,Class01,,CDMX
Customer24895,Class01,,CDMX
Customer24896,Class01,,CDMX
Customer24897,Class01,,CDMX
Customer24898,Class01,,ESTADO DE MEXICO
Customer24899,Class01,,CDMX
Customer24900,Class01,,DISTRITO FEDERAL
Customer24901,Class01,,DISTRITO FEDERAL
Customer24902,Class01,,CDMX
Customer24903,Class01,,CDMX
Customer24904,Class01,,EDO MEX
Customer24905,Class01,,CDMX
Customer24906,Class01,,CDMX
Customer24907,Class01,,CDMX
Customer24908,Class01,,DISTRITO FEDERAL
Customer24909,Class01,,EDO MEX
Customer24910,Class01,,GUERRERO
Customer24911,Class01,,CDMX
Customer24912,Class01,,DISTRITO FEDERAL
Customer24913,Class01,,CDMX
Customer24914,Class01,,CDMX
Customer24915,Class01,,CDMX
Customer24916,Class01,,DISTRITO FEDERAL
Customer24917,Class01,,CDMX
Customer24918,Class01,,TABASCO
Customer24919,Class01,,CDMX
Customer24920,Class01,,YUCATAN
Customer24921,Class01,,CDMX
Customer24922,Class01,,TABASCO
Customer24923,Class01,,CDMX
Customer24924,Class01,,CDMX
Customer24925,Class01,,CDMX
Customer24926,Class01,,CDMX
Customer24927,Class01,,CDMX
Customer24928,Class01,,OAXACA
Customer24929,Class01,,CDMX
Customer24930,Class01,,DISTRITO FEDERAL
Customer24931,Class01,,CDMX
Customer24932,Class01,,GUERRERO
Customer24933,Class01,,CDMX
Customer24934,Class01,,CDMX
Customer24935,Class01,,CDMX
Customer24936,Class01,,CDMX
Customer24937,Class01,,CDMX
Customer24938,Class01,,EDO MEX
Customer24939,Class01,,OAXACA
Customer24940,Class01,,CDMX
Customer24941,Class01,,OAXACA
Customer24942,Class01,,CDMX
Customer24943,Class01,,PUEBLA
Customer24944,Class01,,CDMX
Customer24945,Class01,,DISTRITO FEDERAL
Customer24946,Class01,,CDMX
Customer24947,Class01,,QUINTANA ROO
Customer24948,Class01,,CDMX
Customer24949,Class01,,CDMX
Customer24950,Class01,,CDMX
Customer24951,Class01,,CDMX
Customer24952,Class01,,CDMX
Customer24953,Class01,,CDMX
Customer24954,Class01,,CDMX
Customer24955,Class01,,CDMX
Customer24956,Class01,,CDMX
Customer24957,Class01,,CDMX
Customer24958,Class01,,CDMX
Customer24959,Class01,,DISTRITO FEDERAL
Customer24960,Class01,,CDMX
Customer24961,Class01,,CDMX
Customer24962,Class01,,CDMX
Customer24963,Class01,,CDMX
Customer24964,Class01,,CDMX
Customer24965,Class01,,EDO MEX
Customer24966,Class01,,CDMX
Customer24967,Class01,,OAXACA
Customer24968,Class01,,CDMX
Customer24969,Class01,,CDMX
Customer24970,Class01,,CDMX
Customer24971,Class01,,GUERRERO
Customer24972,Class01,,CDMX
Customer24973,Class01,,PUEBLA
Customer24974,Class01,,CDMX
Customer24975,Class01,,DISTRITO FEDERAL
Customer24976,Class01,,CDMX
Customer24977,Class01,, VERACRUZ
Customer24978,Class01,,CDMX
Customer24979,Class01,,CDMX
Customer24980,Class01,,CDMX
Customer24981,Class01,,DISTRITO FEDERAL
Customer24982,Class01,,DISTRITO FEDERAL
Customer24983,Class01,,CDMX
Customer24984,Class01,,DISTRITO FEDERAL
Customer24985,Class01,,CDMX
Customer24986,Class01,,CDMX
Customer24987,Class01,,CDMX
Customer24988,Class01,,VERACRUZ
Customer24989,Class01,,CDMX
Customer24990,Class01,,CDMX
Customer24991,Class01,,CDMX
Customer24992,Class01,,CDMX
Customer24993,Class01,,CDMX
Customer24994,Class01,,CDMX
Customer24995,Class01,,DISTRITO FEDERAL
Customer24996,Class01,,CDMX
Customer24997,Class01,, YUCATAN
Customer24998,Class01,,CDMX
Customer24999,Class01,,OAXACA
Customer25000,Class01,,CDMX
Customer25001,Class01,,CDMX
Customer25002,Class01,,CDMX
Customer25003,Class01,,QUINTANA ROO
Customer25004,Class01,,CDMX
Customer25005,Class01,,QUINTANA ROO
Customer25006,Class01,,CDMX
Customer25007,Class01,,CDMX
Customer25008,Class01,,CDMX
Customer25009,Class01,,DISTRITO FEDERAL
Customer25010,Class01,,MICHOACAN
Customer25011,Class01,,DISTRITO FEDERAL
Customer25012,Class01,,CDMX
Customer25013,Class01,,CDMX
Customer25014,Class01,,CDMX
Customer25015,Class01,,DISTRITO FEDERAL
Customer25016,Class01,,CDMX
Customer25017,Class01,,CHIAPAS
Customer25018,Class01,,CDMX
Customer25019,Class01,,CDMX
Customer25020,Class01,,CDMX
Customer25021,Class01,,DISTRITO FEDERAL
Customer25022,Class01,,CDMX
Customer25023,Class01,,CDMX
Customer25024,Class01,,CDMX
Customer25025,Class01,,ESTADO DE MEXICO
Customer25026,Class01,,CDMX
Customer25027,Class01,,CDMX
Customer25028,Class01,,QUERETARO
Customer25029,Class01,,D. F.
Customer25030,Class01,,CDMX
Customer25031,Class01,,DISTRITO FEDERAL
Customer25032,Class01,,CDMX
Customer25033,Class01,,DISTRITO FEDERAL
Customer25034,Class01,,CDMX
Customer25035,Class01,,DISTRITO FEDERAL
Customer25036,Class01,,CDMX
Customer25037,Class01,,DISTRITO FEDERAL
Customer25038,Class01,,CDMX
Customer25039,Class01,,DISTRITO FEDERAL
Customer25040,Class01,,CDMX
Customer25041,Class01,,CDMX
Customer25042,Class01,,CDMX
Customer25043,Class01,,TAMAULIPAS
Customer25044,Class01,,CDMX
Customer25045,Class01,,DISTRITO FEDERAL
Customer25046,Class01,,CDMX
Customer25047,Class01,,DISTRITO FEDERAL
Customer25048,Class01,,CDMX
Customer25049,Class01,,MORELOS
Customer25050,Class01,,CDMX
Customer25051,Class01,,CDMX
Customer25052,Class01,,QINTANA ROO
Customer25053,Class01,,CDMX
Customer25054,Class01,,CDMX
Customer25055,Class01,,CDMX
Customer25056,Class01,,CDMX
Customer25057,Class01,,EDO MEX
Customer25058,Class01,,CDMX
Customer25059,Class01,,CDMX
Customer25060,Class01,,CDMX
Customer25061,Class01,,VERACRUZ
Customer25062,Class01,,CDMX
Customer25063,Class01,,ESTADO DE MEXICO
Customer25064,Class01,,CDMX
Customer25065,Class01,,DISTRITO FEDERAL
Customer25066,Class01,,CDMX
Customer25067,Class01,,CDMX
Customer25068,Class01,,CDMX
Customer25069,Class01,,DISTRITO FEDERAL
Customer25070,Class01,,CDMX
Customer25071,Class01,,GUERRERO
Customer25072,Class01,,CDMX
Customer25073,Class01,,GUERRERO
Customer25074,Class01,,CDMX
Customer25075,Class01,,GUERRERO
Customer25076,Class01,,CDMX
Customer25077,Class01,,DISTRITO FEDERAL
Customer25078,Class01,,CDMX
Customer25079,Class01,,DISTRITO FEDERAL
Customer25080,Class01,,CDMX
Customer25081,Class01,,EDO MEX
Customer25082,Class01,,CDMX
Customer25083,Class01,,DISTRITO FEDERAL
Customer25084,Class01,,CDMX
Customer25085,Class01,,QUINTANA
Customer25086,Class01,,MORELOS
Customer25087,Class01,,DISTRITO FEDERAL
Customer25088,Class01,,CDMX
Customer25089,Class01,,CDMX
Customer25090,Class01,,DISTRITO FEDERAL
Customer25091,Class01,,CDMX
Customer25092,Class01,,CDMX
Customer25093,Class01,,CDMX
Customer25094,Class01,,CDMX
Customer25095,Class01,,CDMX
Customer25096,Class01,,DISTRITO FEDERAL
Customer25097,Class01,,CDMX
Customer25098,Class01,,DISTRITO FEDERAL
Customer25099,Class01,,CDMX
Customer25100,Class01,,HIDALGO
Customer25101,Class01,,GUERRERO
Customer25102,Class01,,CDMX
Customer25103,Class01,,CDMX
Customer25104,Class01,,CDMX
Customer25105,Class01,,VERACRUZ
Customer25106,Class01,,MORELOS
Customer25107,Class01,,CDMX
Customer25108,Class01,,CDMX
Customer25109,Class01,,CDMX
Customer25110,Class01,,CDMX
Customer25111,Class01,,GUERRERO
Customer25112,Class01,,CDMX
Customer25113,Class01,,YUCATAN
Customer25114,Class01,,DISTRITO FEDERAL
Customer25115,Class01,,CDMX
Customer25116,Class01,,DISTRITO FEDERAL
Customer25117,Class01,,CDMX
Customer25118,Class01,,CDMX
Customer25119,Class01,,CDMX
Customer25120,Class01,,EDO MEX
Customer25121,Class01,,EDO MEX
Customer25122,Class01,,CDMX
Customer25123,Class01,,DISTRITO FEDERAL
Customer25124,Class01,,CDMX
Customer25125,Class01,,DISTRITO FEDERAL
Customer25126,Class01,,CDMX
Customer25127,Class01,,CDMX
Customer25128,Class01,,CDMX
Customer25129,Class01,,EDO MEX
Customer25130,Class01,,CDMX
Customer25131,Class01,,CDMX
Customer25132,Class01,,CDMX
Customer25133,Class01,,CDMX
Customer25134,Class01,,CDMX
Customer25135,Class01,,CDMX
Customer25136,Class01,,GUERRERO
Customer25137,Class01,,CDMX
Customer25138,Class01,,CDMX
Customer25139,Class01,,DISTRITO FEDERAL
Customer25140,Class01,,CDMX
Customer25141,Class01,,GUERRERO
Customer25142,Class01,,CDMX
Customer25143,Class01,,D. F.
Customer25144,Class01,,CDMX
Customer25145,Class01,,CDMX
Customer25146,Class01,,CDMX
Customer25147,Class01,,CDMX
Customer25148,Class01,,CDMX
Customer25149,Class01,,CDMX
Customer25150,Class01,,CDMX
Customer25151,Class01,,ESTADO DE MEXICO
Customer25152,Class01,,CDMX
Customer25153,Class01,,CDMX
Customer25154,Class01,,CDMX
Customer25155,Class01,,DISTRITO FEDERAL
Customer25156,Class01,,CDMX
Customer25157,Class01,,OAXACA
Customer25158,Class01,,DISTRITO FEDERAL
Customer25159,Class01,,CDMX
Customer25160,Class01,,DISTRITO FEDERAL
Customer25161,Class01,,CDMX
Customer25162,Class01,,CDMX
Customer25163,Class01,,CDMX
Customer25164,Class01,,VERACRUZ
Customer25165,Class01,,CDMX
Customer25166,Class01,,EDO MEX
Customer25167,Class01,,CDMX
Customer25168,Class01,,CAMPECHE
Customer25169,Class01,,EDO MEX
Customer25170,Class01,,CDMX
Customer25171,Class01,,CDMX
Customer25172,Class01,, MORELOS
Customer25173,Class01,,CDMX
Customer25174,Class01,,CDMX
Customer25175,Class01,,CDMX
Customer25176,Class01,,CDMX
Customer25177,Class01,,CDMX
Customer25178,Class01,,DISTRITO FEDERAL
Customer25179,Class01,,CDMX
Customer25180,Class01,,DISTRITO FEDERAL
Customer25181,Class01,,CDMX
Customer25182,Class01,,CDMX
Customer25183,Class01,,CDMX
Customer25184,Class01,,EDO MEX
Customer25185,Class01,,EDO MEX
Customer25186,Class01,,DISTRITO FEDERAL
Customer25187,Class01,,CDMX
Customer25188,Class01,,CDMX
Customer25189,Class01,,CDMX
Customer25190,Class01,,CDMX
Customer25191,Class01,,CDMX
Customer25192,Class01,,GUERRERO
Customer25193,Class01,,CDMX
Customer25194,Class01,,EDO MEX
Customer25195,Class01,,CDMX
Customer25196,Class01,,OAXACA
Customer25197,Class01,,EDO MEX
Customer25198,Class01,,CDMX
Customer25199,Class01,,GUERRERO
Customer25200,Class01,,CDMX
Customer25201,Class01,,DISTRITO FEDERAL
Customer25202,Class01,,CDMX
Customer25203,Class01,,QUINTANA ROO
Customer25204,Class01,,CDMX
Customer25205,Class01,,CDMX
Customer25206,Class01,,DISTRITO FEDERAL
Customer25207,Class01,,CDMX
Customer25208,Class01,,MORELOS
Customer25209,Class01,,PUEBLA
Customer25210,Class01,,GUERRERO
Customer25211,Class01,,CDMX
Customer25212,Class01,,GUERRERO
Customer25213,Class01,,CDMX
Customer25214,Class01,,CAMPECHE
Customer25215,Class01,,EDO MEX
Customer25216,Class01,,CDMX
Customer25217,Class01,,CDMX
Customer25218,Class01,, QUINTANA ROO
Customer25219,Class01,,CDMX
Customer25220,Class01,,CDMX
Customer25221,Class01,,DISTRITO FEDERAL
Customer25222,Class01,,EDO MEX
Customer25223,Class01,,DISTRITO FEDERAL
Customer25224,Class01,,CDMX
Customer25225,Class01,,DISTRITO FEDERAL
Customer25226,Class01,,CDMX
Customer25227,Class01,,CDMX
Customer25228,Class01,,CDMX
Customer25229,Class01,,DISTRITO FEDERAL
Customer25230,Class01,,EDO MEX
Customer25231,Class01,,DISTRITO FEDERAL
Customer25232,Class01,, MORELOS
Customer25233,Class01,,QUINTANA ROO
Customer25234,Class01,,GUERRERO
Customer25235,Class01,,OAXACA
Customer25236,Class01,,CDMX
Customer25237,Class01,,DISTRITO FEDERAL
Customer25238,Class01,,CDMX
Customer25239,Class01,,MORELOS
Customer25240,Class01,,CDMX
Customer25241,Class01,,DISTRITO FEDERAL
Customer25242,Class01,,CDMX
Customer25243,Class01,,CDMX
Customer25244,Class01,,CDMX
Customer25245,Class01,,HIDALGO
Customer25246,Class01,,CDMX
Customer25247,Class01,,HIDALGO
Customer25248,Class01,,CDMX
Customer25249,Class01,,CDMX
Customer25250,Class01,,CDMX
Customer25251,Class01,,EDO MEX
Customer25252,Class01,,CDMX
Customer25253,Class01,,MICHOACAN
Customer25254,Class01,,CDMX
Customer25255,Class01,,DISTRITO FEDERAL
Customer25256,Class01,,CDMX
Customer25257,Class01,,CDMX
Customer25258,Class01,,TABASCO
Customer25259,Class01,,CDMX
Customer25260,Class01,,YUCATAN
Customer25261,Class01,,CDMX
Customer25262,Class01,,CDMX
Customer25263,Class01,,CDMX
Customer25264,Class01,,PUEBLA
Customer25265,Class01,,CDMX
Customer25266,Class01,,CDMX
Customer25267,Class01,,CDMX
Customer25268,Class01,,DISTRITO FEDERAL
Customer25269,Class01,,CDMX
Customer25270,Class01,,DISTRITO FEDERAL
Customer25271,Class01,,MICHOACAN
Customer25272,Class01,,CDMX
Customer25273,Class01,,CDMX
Customer25274,Class01,,DISTRITO FEDERAL
Customer25275,Class01,,CDMX
Customer25276,Class01,,ESTADO DE MEXICO
Customer25277,Class01,,CDMX
Customer25278,Class01,,GUERRERO
Customer25279,Class01,,CDMX
Customer25280,Class01,,DISTRITO FEDERAL
Customer25281,Class01,,CDMX
Customer25282,Class01,,CDMX
Customer25283,Class01,,CDMX
Customer25284,Class01,,DISTRITO FEDERAL
Customer25285,Class01,,CDMX
Customer25286,Class01,,CDMX
Customer25287,Class01,,PUEBLA
Customer25288,Class01,,VERACRUZ
Customer25289,Class01,,CDMX
Customer25290,Class01,,CDMX
Customer25291,Class01,,CDMX
Customer25292,Class01,,PUEBLA
Customer25293,Class01,,DISTRITO FEDERAL
Customer25294,Class01,,CDMX
Customer25295,Class01,,CDMX
Customer25296,Class01,,EDO MEX
Customer25297,Class01,,CANCUN
Customer25298,Class01,,CDMX
Customer25299,Class01,,DISTRITO FEDERAL
Customer25300,Class01,,CDMX
Customer25301,Class01,,DISTRITO FEDERAL
Customer25302,Class01,,CDMX
Customer25303,Class01,,DISTRITO FEDERAL}
Customer25304,Class01,,DISTRITO FEDERAL
Customer25305,Class01,,PUEBLA
Customer25306,Class01,,SAN LUIS POTOSI
Customer25307,Class01,,CDMX
Customer25308,Class01,,CDMX
Customer25309,Class01,,CDMX
Customer25310,Class01,,CDMX
Customer25311,Class01,,CDMX
Customer25312,Class01,,EDO MEX
Customer25313,Class01,,CDMX
Customer25314,Class01,,DISTRITO FEDERAL
Customer25315,Class01,,CDMX
Customer25316,Class01,,VERACRUZ
Customer25317,Class01,,CDMX
Customer25318,Class01,,VERACRUZ
Customer25319,Class01,,CDMX
Customer25320,Class01,,VERACRUZ
Customer25321,Class01,,CDMX
Customer25322,Class01,,DISTRITO FEDERAL
Customer25323,Class01,,CDMX
Customer25324,Class01,,DISTRITO FEDERAL
Customer25325,Class01,,CDMX
Customer25326,Class01,,CDMX
Customer25327,Class01,,CDMX
Customer25328,Class01,,CDMX
Customer25329,Class01,,CDMX
Customer25330,Class01,,DISTRITO FEDERAL
Customer25331,Class01,,CDMX
Customer25332,Class01,,CDMX
Customer25333,Class01,,CDMX
Customer25334,Class01,,DISTRITO FEDERAL
Customer25335,Class01,,CDMX
Customer25336,Class01,,DISTRITO FEDERAL
Customer25337,Class01,,CDMX
Customer25338,Class01,,GUERRERO
Customer25339,Class01,,CDMX
Customer25340,Class01,,CDMX
Customer25341,Class01,,DISTRITO FEDERAL
Customer25342,Class01,,CDMX
Customer25343,Class01,,PUEBLA
Customer25344,Class01,,CDMX
Customer25345,Class01,,CDMX
Customer25346,Class01,,CDMX
Customer25347,Class01,,CDMX
Customer25348,Class01,,PUEBLA
Customer25349,Class01,,CDMX
Customer25350,Class01,,CDMX
Customer25351,Class01,,VERACRUZ
Customer25352,Class01,,CDMX
Customer25353,Class01,,CDMX
Customer25354,Class01,,CDMX
Customer25355,Class01,,CDMX
Customer25356,Class01,,CDMX
Customer25357,Class01,,CDMX
Customer25358,Class01,,CDMX
Customer25359,Class01,,MORELOS
Customer25360,Class01,,CDMX
Customer25361,Class01,,DISTRITO FEDERAL
Customer25362,Class01,,CDMX
Customer25363,Class01,,ESTADO DE MEXICO
Customer25364,Class01,,CDMX
Customer25365,Class01,,DISTRITO FEDERAL
Customer25366,Class01,,CDMX
Customer25367,Class01,,OAXACA
Customer25368,Class01,,CDMX
Customer25369,Class01,,CDMX
Customer25370,Class01,,CDMX
Customer25371,Class01,,CDMX
Customer25372,Class01,,CDMX
Customer25373,Class01,,PUEBLA
Customer25374,Class01,,CDMX
Customer25375,Class01,,GUERRERO
Customer25376,Class01,,CDMX
Customer25377,Class01,,GUERRERO
Customer25378,Class01,,CDMX
Customer25379,Class01,,oaxaca
Customer25380,Class01,,CDMX
Customer25381,Class01,,CDMX
Customer25382,Class01,,OAXACA
Customer25383,Class01,,CDMX
Customer25384,Class01,,CDMX
